Timestamp,Event
1686583297337,Spacebar
1686583297843,Spacebar
1686583298298,Spacebar
1686583298986,Spacebar
1686583299166,Spacebar
1686583299703,Spacebar
1686583299882,Spacebar
1686583300039,Spacebar
1686583300768,Spacebar
1686583300934,Spacebar
1686583301493,Spacebar
1686583301904,Spacebar
1686583302082,Spacebar
1686583302266,Spacebar
1686583302427,Spacebar
1686583302760,Spacebar
1686583303438,Spacebar
1686583303816,Spacebar
1686583303983,Spacebar
1686583304132,Spacebar
1686583304213,Over
1686583304283,Spacebar
1686583305390,Start
1686583305808,Spacebar
1686583306255,Spacebar
1686583306769,Spacebar
1686583307071,Spacebar
1686583307476,Spacebar
1686583308093,Spacebar
1686583308531,Spacebar
1686583308865,Spacebar
1686583309018,Spacebar
1686583309161,Spacebar
1686583309316,Spacebar
1686583310016,Spacebar
1686583310571,Spacebar
1686583310882,Spacebar
1686583311416,Spacebar
1686583311898,Spacebar
1686583312070,Spacebar
1686583312210,Spacebar
1686583312382,Spacebar
1686583312516,Spacebar
1686583313416,Spacebar
1686583313676,Spacebar
1686583313843,Spacebar
1686583313983,Spacebar
1686583314132,Spacebar
1686583314212,Over
1686583314290,Spacebar
1686583315515,Start
1686583315893,Spacebar
1686583316277,Spacebar
1686583316740,Spacebar
1686583317077,Spacebar
1686583317408,Spacebar
1686583317957,Spacebar
1686583318141,Spacebar
1686583318315,Spacebar
1686583318482,Spacebar
1686583319349,Spacebar
1686583320031,Spacebar
1686583320342,Spacebar
1686583320498,Spacebar
1686583320637,Spacebar
1686583320794,Spacebar
1686583320937,Spacebar
1686583321251,Spacebar
1686583321401,Spacebar
1686583321557,Spacebar
1686583321715,Spacebar
1686583322439,Spacebar
1686583323009,Spacebar
1686583323383,Spacebar
1686583323701,Spacebar
1686583324042,Spacebar
1686583324418,Spacebar
1686583325047,Over
1686583326600,Start
1686583327183,Spacebar
1686583327865,Spacebar
1686583328056,Spacebar
1686583328211,Spacebar
1686583328363,Over
1686583328383,Spacebar
