Timestamp,Event
1686188641179,Spacebar
1686188641645,Spacebar
1686188642462,Spacebar
1686188642784,Spacebar
1686188643110,Spacebar
1686188643393,Spacebar
1686188643578,Spacebar
1686188643716,Spacebar
1686188643853,Spacebar
1686188643987,Spacebar
1686188644743,Spacebar
1686188645229,Spacebar
1686188645688,Spacebar
1686188645914,Spacebar
1686188646040,Spacebar
1686188646162,Spacebar
1686188646276,Spacebar
1686188646387,Spacebar
1686188646458,Over
1686188646510,Spacebar
1686188648211,Start
1686188648551,Spacebar
1686188649028,Spacebar
1686188649730,Spacebar
1686188650027,Spacebar
1686188650179,Spacebar
1686188650302,Spacebar
1686188650427,Spacebar
1686188650551,Spacebar
1686188650624,Over
1686188650678,Spacebar
1686188652383,Start
1686188652796,Spacebar
1686188653367,Spacebar
1686188653735,Spacebar
1686188654253,Spacebar
1686188654476,Spacebar
1686188654632,Spacebar
1686188654770,Spacebar
1686188654944,Spacebar
1686188655204,Spacebar
1686188655536,Spacebar
1686188656193,Spacebar
1686188656502,Spacebar
1686188656705,Spacebar
1686188657059,Spacebar
1686188657876,Spacebar
1686188658185,Spacebar
1686188658627,Spacebar
1686188659085,Spacebar
1686188659729,Spacebar
1686188660073,Spacebar
1686188660480,Spacebar
1686188660727,Spacebar
1686188660943,Spacebar
1686188661566,Spacebar
1686188661753,Spacebar
1686188661914,Spacebar
1686188662060,Spacebar
1686188662201,Spacebar
1686188662750,Spacebar
1686188663323,Spacebar
1686188663802,Spacebar
1686188664259,Spacebar
1686188664875,Spacebar
1686188665209,Spacebar
1686188665637,Spacebar
1686188666137,Spacebar
1686188666456,Over
1686188668044,Start
1686188668838,Spacebar
1686188669411,Spacebar
1686188669639,Spacebar
1686188669871,Spacebar
1686188670498,Spacebar
1686188670982,Spacebar
1686188671289,Spacebar
1686188671459,Spacebar
1686188671952,Spacebar
1686188672159,Spacebar
1686188672354,Spacebar
1686188673002,Spacebar
1686188673415,Spacebar
1686188673998,Spacebar
1686188674251,Spacebar
1686188674433,Spacebar
1686188674560,Spacebar
1686188674700,Spacebar
1686188675038,Spacebar
1686188675738,Spacebar
1686188676497,Spacebar
1686188676670,Spacebar
1686188676828,Spacebar
1686188677010,Spacebar
1686188677149,Spacebar
1686188677347,Spacebar
1686188677785,Spacebar
1686188677943,Spacebar
1686188678053,Spacebar
1686188678124,Over
1686188678202,Spacebar
1686188679875,Start
1686188680206,Spacebar
1686188680783,Spacebar
1686188681242,Spacebar
1686188681832,Spacebar
1686188682052,Spacebar
1686188682223,Spacebar
1686188682776,Spacebar
1686188682944,Spacebar
1686188683088,Spacebar
1686188683123,Over
1686188683238,Spacebar
1686188684681,Start
1686188685092,Spacebar
1686188685663,Spacebar
1686188686297,Spacebar
1686188686516,Spacebar
1686188686926,Spacebar
1686188687121,Spacebar
1686188687292,Spacebar
1686188687468,Spacebar
1686188687809,Spacebar
1686188687984,Spacebar
1686188688200,Spacebar
1686188688969,Spacebar
1686188689221,Spacebar
1686188689400,Spacebar
1686188689530,Spacebar
1686188689961,Spacebar
1686188690666,Spacebar
1686188691309,Spacebar
1686188691644,Spacebar
1686188691792,Spacebar
1686188691922,Spacebar
1686188692044,Spacebar
1686188692160,Spacebar
1686188692275,Spacebar
1686188692290,Over
1686188693799,Start
1686188694209,Spacebar
1686188694731,Spacebar
1686188695378,Spacebar
1686188695728,Spacebar
1686188696011,Spacebar
1686188696200,Spacebar
1686188696392,Spacebar
1686188696576,Spacebar
1686188697215,Spacebar
1686188697526,Spacebar
1686188697885,Spacebar
1686188698375,Spacebar
1686188698755,Spacebar
1686188699293,Spacebar
1686188699859,Spacebar
1686188700085,Spacebar
1686188700228,Spacebar
1686188700359,Spacebar
1686188700511,Spacebar
1686188700636,Spacebar
1686188701476,Spacebar
1686188701653,Spacebar
1686188701847,Spacebar
1686188702010,Spacebar
1686188702160,Spacebar
1686188702293,Spacebar
1686188702826,Spacebar
1686188703017,Spacebar
1686188703193,Spacebar
1686188703971,Spacebar
1686188704410,Spacebar
1686188704958,Spacebar
1686188705126,Spacebar
1686188705266,Spacebar
1686188705428,Spacebar
1686188705560,Spacebar
1686188706400,Spacebar
1686188706610,Spacebar
1686188706977,Spacebar
1686188707472,Spacebar
1686188708135,Spacebar
1686188708476,Spacebar
1686188708638,Spacebar
1686188708797,Spacebar
1686188708963,Spacebar
1686188709327,Spacebar
1686188709476,Spacebar
1686188709619,Spacebar
1686188709775,Spacebar
1686188709913,Spacebar
1686188710743,Spacebar
1686188710926,Spacebar
1686188711097,Spacebar
1686188711245,Spacebar
1686188711404,Spacebar
1686188711898,Spacebar
1686188712060,Spacebar
1686188712217,Spacebar
1686188712368,Spacebar
1686188713187,Spacebar
1686188713290,Over
1686188714358,Start
1686188714666,Spacebar
1686188715232,Spacebar
1686188715559,Spacebar
1686188716052,Spacebar
1686188716549,Spacebar
1686188717099,Spacebar
1686188717325,Spacebar
1686188717788,Spacebar
1686188717952,Spacebar
1686188718081,Spacebar
1686188718123,Over
1686188718215,Spacebar
1686188719692,Start
1686188720032,Spacebar
1686188720651,Spacebar
1686188721043,Spacebar
1686188721560,Spacebar
1686188722051,Spacebar
1686188722494,Spacebar
1686188723143,Spacebar
1686188723311,Spacebar
1686188723478,Spacebar
1686188723616,Spacebar
1686188723895,Spacebar
1686188723953,Over
1686188724027,Spacebar
1686188726061,Start
1686188726326,Spacebar
1686188726935,Spacebar
1686188727332,Spacebar
1686188728027,Spacebar
1686188728400,Spacebar
1686188728736,Spacebar
1686188729285,Spacebar
1686188729437,Spacebar
1686188729574,Spacebar
1686188729700,Spacebar
1686188729789,Over
1686188729836,Spacebar
1686188731566,Start
1686188835089,Spacebar
1686188835867,Spacebar
1686188836368,Over
