TimeStamp,AF7,FP1,FP2,AF8,O1,O2,I1,I2
1051597.5582,15714.46,5770.68,-3949.69,19113.21,28695.49,18027.21,13261.03,29198.46
1051597.5622,15753.65,5926.66,-3839.35,19127.09,29236.42,18520.88,15513.52,29588.46
1051597.5662,15800.86,6040.14,-3766.58,19169.86,29041.48,18338.92,15336.37,29507.83
1051597.5702,15788.6,5933.76,-3838.78,19176.44,28400.33,17755.84,12844.28,29052.79
1051597.5742,15748.93,5822.28,-3912.74,19155.7,28596.07,17963.46,12927.82,29227.4
1051597.5782,15764.62,5937.43,-3825.95,19184.93,29192.36,18513.92,15257.55,29675.01
1051597.5822,15778.5,6005.57,-3781.27,19172.38,29118.49,18425.66,15592.96,29567.53
1051597.5862,15766.86,5930.95,-3843.64,19147.64,28444.44,17794.09,13157.89,29068.28
1051597.5902,15747.93,5828.33,-3910.16,19145.92,28451.92,17793.42,12571.1,29018.88
1051597.5942,15753.8,5920.74,-3851.51,19148.16,29082.11,18365.0,14861.97,29469.64
1051597.5982,15782.17,6068.33,-3758.29,19162.7,29202.51,18488.7,15803.63,29616.69
1051597.6022,15783.03,6006.67,-3790.62,19165.71,28554.35,17893.32,13601.97,29155.26
1051597.6062,15742.07,5861.33,-3865.62,19166.04,28394.56,17752.22,12384.94,29024.32
1051597.6102,15752.65,5919.17,-3847.17,19145.54,29018.83,18350.46,14479.21,29514.98
1051597.6142,15787.65,6055.83,-3792.1,19130.33,29279.62,18585.64,15892.46,29738.95
1051597.6182,15789.13,6030.89,-3789.14,19150.93,28708.56,18022.97,14074.28,29244.38
1051597.6221,15747.12,5861.33,-3864.96,19153.74,28361.37,17723.61,12290.34,29027.89
1051597.6261,15736.1,5864.91,-3866.43,19139.72,28933.91,18236.64,14064.89,29372.08
1051597.6301,15772.25,6019.88,-3780.89,19148.73,29289.3,18536.24,15812.26,29567.82
1051597.6341,15782.88,6044.96,-3762.82,19172.86,28818.23,18113.57,14480.97,29298.12
1051597.6381,15771.96,5908.11,-3831.72,19186.07,28346.35,17710.26,12318.66,29005.29
1051597.6421,15743.02,5848.65,-3868.29,19163.09,28796.01,18105.7,13547.18,29243.66
1051597.6461,15759.95,5982.21,-3802.68,19151.88,29254.63,18510.87,15589.72,29548.12
1051597.6501,15773.39,6027.65,-3798.29,19141.34,28926.38,18214.28,14862.87,29406.93
1051597.6541,15756.51,5887.99,-3863.53,19148.5,28343.44,17705.35,12438.87,29027.04
1051597.6581,15726.28,5804.49,-3904.92,19141.53,28678.33,18006.52,13124.23,29189.88
1051597.6621,15717.32,5925.94,-3858.28,19112.45,29201.22,18476.77,15354.54,29556.8
1051597.6661,15756.32,6023.31,-3796.91,19138.05,29029.66,18328.1,15246.92,29480.51
1051597.6701,15745.45,5915.83,-3833.87,19153.98,28379.49,17735.34,12753.44,28995.42
1051597.6741,15740.44,5808.16,-3889.18,19156.27,28537.04,17888.64,12726.83,29079.44
1051597.6781,15750.98,5912.16,-3836.58,19154.5,29141.81,18456.7,15052.22,29566.2
1051597.6821,15782.26,6028.8,-3786.99,19149.97,29131.13,18459.18,15526.58,29627.57
1051597.6861,15769.2,5947.64,-3840.4,19146.02,28447.73,17816.16,13095.9,29066.61
1051597.6901,15734.05,5805.16,-3924.66,19114.26,28444.44,17786.55,12481.74,29002.96
1051597.6941,15734.25,5870.44,-3890.37,19105.25,29056.46,18349.46,14738.47,29443.08
1051597.6981,15754.51,5984.74,-3829.58,19096.9,29191.69,18486.65,15755.23,29614.74
1051597.7021,15743.45,5944.16,-3835.73,19133.09,28566.6,17930.75,13600.88,29236.46
1051597.7061,15713.93,5800.44,-3899.91,19155.17,28371.1,17759.61,12313.27,29055.36
1051597.7101,15718.37,5842.4,-3888.18,19139.72,28964.24,18304.02,14350.89,29426.2
1051597.7141,15754.42,5984.45,-3815.22,19138.48,29254.63,18581.58,15861.47,29698.33
1051597.7181,15757.61,5974.82,-3818.99,19142.68,28684.76,18040.13,14068.41,29294.3
1051597.7221,15746.55,5824.47,-3890.37,19167.57,28326.94,17731.86,12257.39,29043.82
1051597.7261,15756.51,5820.94,-3892.99,19157.7,28853.13,18198.78,13912.2,29326.25
1051597.7301,15779.26,5967.09,-3827.33,19131.71,29227.98,18532.23,15723.23,29566.43
1051597.7341,15780.5,5999.99,-3820.23,19130.95,28767.06,18115.24,14448.22,29280.05
1051597.7381,15742.97,5837.49,-3905.73,19126.51,28296.62,17683.46,12314.46,28940.16
1051597.7421,15732.96,5781.6,-3931.95,19124.99,28761.15,18120.0,13539.13,29287.53
1051597.7461,15747.98,5905.01,-3858.76,19131.23,29227.55,18541.62,15608.84,29627.47
1051597.75,15752.98,5946.35,-3848.89,19128.61,28895.81,18252.23,14890.29,29459.05
1051597.754,15736.63,5810.45,-3913.93,19145.44,28309.97,17695.48,12485.65,28961.19
1051597.758,15709.35,5709.55,-3959.47,19145.59,28640.7,18007.42,13110.5,29204.28
1051597.762,15701.44,5809.21,-3914.31,19106.34,29194.74,18529.51,15385.3,29676.97
1051597.766,15714.17,5891.94,-3904.44,19090.37,29016.55,18336.01,15286.88,29509.55
1051597.77,15724.71,5802.54,-3958.89,19111.21,28358.13,17718.94,12765.84,28996.8
1051597.774,15722.94,5693.67,-3982.26,19133.33,28518.01,17869.43,12720.73,29089.6
1051597.778,15739.73,5802.73,-3916.6,19147.54,29117.68,18419.98,15027.81,29534.39
1051597.782,15743.69,5913.21,-3867.01,19139.91,29102.38,18408.68,15511.13,29568.91
1051597.786,15731.34,5843.35,-3887.32,19148.4,28453.88,17823.89,13142.3,29138.23
1051597.79,15717.94,5728.67,-3949.59,19133.62,28423.69,17840.77,12379.41,29208.62
1051597.794,15714.17,5811.93,-3918.27,19106.44,29013.68,18356.75,14600.23,29537.4
1051597.798,15736.49,5956.03,-3833.87,19116.02,29167.23,18464.38,15663.86,29600.67
1051597.802,15739.92,5917.93,-3853.89,19120.5,28540.76,17878.92,13567.74,29150.39
1051597.806,15708.93,5776.6,-3924.8,19113.02,28321.79,17675.59,12224.63,28951.98
1051597.81,15720.75,5825.66,-3904.63,19098.24,28918.94,18229.68,14225.34,29387.24
1051597.814,15750.74,5994.13,-3832.87,19102.62,29190.93,18483.93,15709.07,29612.69
1051597.818,15767.24,6008.15,-3816.32,19121.79,28639.84,17978.43,13988.69,29235.89
1051597.822,15749.31,5871.39,-3864.05,19150.31,28288.8,17650.65,12181.14,28960.61
1051597.826,15741.68,5869.63,-3874.02,19137.58,28849.99,18160.54,13869.19,29341.03
1051597.83,15752.46,6002.62,-3815.46,19111.06,29219.11,18496.8,15699.34,29629.28
1051597.834,15773.44,6031.28,-3795.1,19134.24,28768.54,18070.13,14488.32,29299.17
