TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389506.6891,2555.61,15902.62,37123.11,38812.55,26234.2,29181.53,15552.19,8298.54
1389506.6911,1752.09,15883.5,37126.55,38843.02,26250.17,29117.16,15339.14,8319.05
1389506.6931,1250.46,15850.02,37140.28,38856.99,26277.5,29063.04,15157.42,8345.6
1389506.6951,1429.7,15846.3,37157.68,38863.9,26288.75,29073.34,15112.78,8350.66
1389506.6971,1937.25,15846.3,37163.36,38847.93,26281.74,29128.22,15197.47,8333.73
1389506.6991,2526.86,15840.58,37159.16,38819.65,26267.72,29181.87,15338.85,8324.96
1389506.7011,3017.33,15856.03,37146.91,38785.41,26251.32,29219.25,15499.74,8322.05
1389506.7031,3138.69,15878.39,37142.09,38775.16,26247.7,29239.8,15608.22,8320.38
1389506.7051,2825.69,15908.48,37127.74,38780.41,26241.02,29193.55,15596.44,8306.7
1389506.7071,2018.55,15894.51,37126.5,38808.97,26248.36,29105.09,15419.06,8299.97
1389506.7091,1365.61,15864.9,37143.76,38857.75,26272.25,29063.37,15220.45,8319.76
1389506.7111,1315.36,15857.36,37165.07,38889.6,26293.66,29075.91,15125.71,8354.86
1389506.7131,1787.47,15870.72,37175.8,38882.21,26300.86,29132.51,15184.55,8365.01
1389506.7151,2336.41,15857.22,37170.89,38857.94,26293.81,29192.02,15310.62,8356.19
1389506.7171,2901.65,15854.98,37146.72,38805.16,26262.38,29233.98,15463.64,8321.72
1389506.7191,3126.57,15857.84,37126.26,38777.74,26240.49,29257.16,15579.51,8288.77
1389506.7211,2988.67,15880.78,37112.19,38778.07,26231.39,29230.12,15614.23,8260.87
1389506.7231,2288.96,15877.01,37100.32,38797.24,26226.76,29126.36,15477.28,8264.45
1389506.7251,1524.26,15851.36,37118.82,38844.3,26248.27,29062.18,15272.62,8302.26
1389506.7271,1220.85,15817.69,37139.47,38861.66,26269.15,29063.85,15113.16,8332.25
1389506.729,1584.2,15830.71,37149.82,38846.69,26276.69,29111.2,15120.79,8354.33
1389506.731,2110.62,15825.94,37147.38,38817.27,26277.93,29146.1,15231.8,8362.34
1389506.733,2722.98,15832.04,37137.23,38785.18,26267.48,29159.84,15393.21,8342.7
1389506.735,3076.22,15834.95,37116.1,38750.03,26245.26,29147.29,15534.83,8308.51
1389506.737,3063.63,15851.07,37096.65,38739.16,26220.47,29145.67,15601.54,8287.57
1389506.739,2557.61,15877.53,37092.45,38764.67,26220.04,29127.22,15536.93,8290.96
1389506.741,1755.57,15874.44,37114.0,38815.22,26249.46,29083.26,15350.39,8322.67
1389506.743,1255.23,15844.49,37144.86,38859.56,26288.85,29065.66,15185.74,8363.01
1389506.745,1439.29,15849.88,37165.31,38881.69,26303.39,29093.46,15149.21,8368.02
1389506.747,1938.2,15848.3,37173.04,38863.71,26304.49,29145.43,15222.36,8365.25
1389506.749,2543.16,15854.55,37172.51,38838.06,26298.62,29192.98,15350.06,8356.48
1389506.751,3027.11,15852.17,37145.19,38794.81,26268.77,29233.17,15504.27,8323.24
1389506.753,3128.34,15853.6,37116.39,38762.57,26238.64,29221.01,15601.21,8293.11
1389506.755,2798.22,15874.58,37109.05,38769.63,26228.1,29177.53,15577.65,8284.05
1389506.757,2030.52,15885.74,37122.16,38813.12,26243.98,29136.71,15422.44,8305.88
1389506.759,1357.7,15849.88,37138.8,38855.03,26271.16,29102.19,15219.4,8337.5
1389506.761,1297.24,15831.85,37146.53,38868.34,26283.89,29074.15,15114.36,8349.61
1389506.763,1738.55,15822.79,37147.43,38848.79,26283.7,29085.12,15147.07,8348.32
1389506.765,2318.48,15824.7,37146.91,38834.43,26275.35,29137.66,15274.43,8342.74
1389506.767,2888.68,15838.96,37140.99,38812.45,26262.38,29198.94,15449.24,8322.96
1389506.769,3147.79,15856.22,37124.64,38791.52,26237.4,29219.73,15576.03,8278.7
1389506.771,2975.18,15866.85,37110.81,38783.65,26219.32,29195.74,15602.3,8246.47
1389506.773,2313.47,15886.07,37112.53,38810.21,26226.86,29140.76,15491.92,8260.44
1389506.775,1523.83,15859.84,37131.27,38839.11,26262.1,29085.07,15286.73,8308.51
1389506.777,1249.65,15845.92,37158.54,38871.25,26298.43,29072.86,15141.16,8349.85
1389506.779,1575.85,15852.21,37170.7,38881.12,26309.54,29098.85,15142.68,8358.19
1389506.781,2129.56,15844.16,37163.31,38858.37,26295.38,29142.43,15252.97,8353.28
