TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389708.449,3894.0,15214.78,35532.38,35867.08,25303.75,29186.73,14767.12,8327.87
1389708.451,2624.7,15050.17,35552.55,35908.32,25352.19,29113.2,14489.08,8367.97
1389708.453,2043.39,14898.4,35592.51,35964.64,25414.57,29095.37,14264.49,8417.27
1389708.455,2556.71,14890.15,35627.18,36008.03,25440.79,29142.76,14262.44,8435.06
1389708.457,3447.44,14950.04,35625.46,35997.35,25418.57,29194.17,14398.1,8404.69
1389708.459,4475.4,15074.87,35603.81,35961.2,25372.46,29244.04,14611.39,8364.49
1389708.461,5127.57,15202.71,35572.53,35913.14,25325.35,29273.51,14811.61,8328.11
1389708.463,5134.06,15277.34,35548.5,35878.23,25301.51,29269.27,14908.6,8307.84
1389708.465,4332.16,15258.03,35531.72,35864.55,25311.38,29215.53,14834.17,8306.55
1389708.467,3015.85,15118.51,35539.3,35888.15,25350.57,29146.15,14584.83,8345.89
1389708.469,2118.64,14943.79,35574.25,35945.09,25408.27,29107.14,14325.19,8404.16
1389708.471,2288.15,14878.18,35605.72,35988.76,25437.5,29120.5,14230.01,8440.3
1389708.473,3139.54,14927.58,35624.51,35996.63,25436.55,29183.92,14334.01,8445.26
1389708.475,4142.43,15037.73,35615.88,35974.94,25409.03,29246.14,14536.72,8413.74
1389708.477,4995.68,15169.81,35583.93,35918.19,25359.54,29290.16,14769.46,8360.29
1389708.479,5221.27,15264.89,35548.79,35870.46,25311.66,29301.55,14919.09,8316.04
1389708.481,4707.43,15275.38,35524.37,35855.25,25288.92,29260.5,14906.22,8296.54
1389708.483,3454.64,15164.66,35523.61,35876.23,25313.67,29160.36,14685.58,8316.95
1389708.485,2320.19,14983.56,35559.28,35918.57,25371.84,29099.85,14413.55,8372.5
1389708.487,2126.26,14883.76,35610.78,35976.41,25430.21,29112.34,14259.24,8431.86
1389708.489,2826.12,14898.16,35631.57,35993.39,25443.08,29170.28,14295.01,8445.07
1389708.491,3787.47,14985.94,35632.28,35976.22,25421.43,29220.78,14453.22,8431.01
1389708.493,4752.78,15116.88,35608.25,35941.13,25371.6,29268.55,14679.05,8388.47
1389708.495,5214.98,15230.71,35569.39,35904.7,25321.49,29291.06,14865.02,8333.25
1389708.497,4964.07,15278.67,35544.83,35895.83,25305.23,29271.75,14914.28,8292.1
1389708.499,3920.27,15216.78,35536.82,35887.91,25315.38,29190.59,14766.74,8291.58
1389708.501,2610.4,15035.01,35549.79,35905.41,25356.92,29109.34,14471.34,8334.3
1389708.503,2047.54,14888.0,35586.89,35946.52,25407.6,29088.07,14255.19,8399.39
1389708.505,2500.49,14862.06,35612.54,35968.5,25433.59,29124.12,14227.82,8428.86
1389708.507,3434.13,14931.68,35618.74,35965.69,25423.01,29185.82,14369.49,8414.36
1389708.509,4437.73,15062.38,35608.73,35946.04,25389.58,29247.29,14591.65,8376.93
1389708.511,5136.92,15200.66,35576.87,35908.75,25341.99,29280.05,14813.23,8333.11
1389708.513,5123.81,15274.19,35542.68,35874.66,25315.96,29275.56,14928.77,8317.33
1389708.515,4351.28,15258.5,35526.95,35866.07,25314.29,29220.39,14858.92,8319.95
1389708.517,2997.4,15106.06,35532.91,35888.82,25346.9,29141.52,14602.47,8344.27
1389708.519,2125.31,14929.92,35566.95,35942.03,25403.07,29098.8,14326.38,8377.51
1389708.521,2253.82,14860.01,35602.38,35976.32,25440.74,29110.86,14203.22,8408.93
1389708.523,3119.18,14908.03,35627.32,35987.33,25444.51,29166.89,14287.9,8430.63
1389708.525,4106.43,15020.75,35625.03,35974.98,25416.81,29233.89,14489.99,8419.28
1389708.527,4991.63,15164.62,35597.76,35931.5,25365.69,29280.19,14731.31,8376.31
1389708.529,5199.96,15256.88,35556.7,35885.72,25324.97,29277.47,14876.65,8333.02
1389708.531,4709.58,15261.46,35526.47,35862.97,25303.03,29234.84,14868.45,8313.61
1389708.533,3450.3,15152.46,35518.46,35866.5,25326.83,29164.84,14675.91,8334.45
1389708.535,2321.58,14971.78,35548.41,35908.56,25379.61,29116.59,14411.26,8391.81
1389708.537,2087.35,14857.72,35588.41,35950.66,25418.67,29122.64,14252.33,8426.62
1389708.539,2803.47,14873.17,35621.65,35978.32,25432.16,29161.08,14294.2,8425.24
1389708.541,3757.48,14960.24,35617.07,35969.17,25404.98,29210.9,14454.22,8398.96
1389708.543,4744.05,15103.01,35604.53,35946.33,25371.27,29282.29,14695.07,8369.83
1389708.545,5224.66,15233.71,35581.16,35916.62,25336.36,29317.19,14883.81,8339.84
1389708.547,4981.38,15269.47,35549.22,35880.28,25306.51,29291.92,14936.64,8320.09
1389708.549,3936.96,15215.83,35533.34,35867.03,25307.09,29207.81,14805.99,8318.57
1389708.551,2628.61,15039.73,35552.08,35890.15,25350.38,29141.81,14523.84,8359.43
1389708.553,2068.57,14900.5,35590.37,35946.42,25400.55,29126.12,14307.88,8405.83
1389708.555,2505.87,14867.83,35617.5,35981.42,25422.58,29147.39,14252.57,8427.24
1389708.557,3438.62,14942.22,35621.93,35979.32,25419.29,29199.41,14400.15,8425.28
1389708.559,4428.67,15067.48,35614.07,35962.44,25399.35,29257.73,14618.92,8404.45
1389708.561,5146.69,15209.25,35586.74,35917.57,25354.1,29287.29,14835.69,8364.54
1389708.563,5119.66,15270.14,35546.4,35879.52,25320.1,29273.66,14920.95,8332.59
1389708.565,4369.5,15259.32,35516.7,35878.66,25312.52,29210.71,14843.75,8320.0
1389708.567,3000.83,15107.59,35517.46,35901.46,25346.71,29122.5,14571.24,8335.5
1389708.569,2123.55,14928.34,35545.26,35943.13,25393.16,29079.01,14303.97,8384.99
1389708.571,2224.78,14850.86,35582.79,35978.61,25426.96,29104.57,14205.36,8433.39
1389708.573,3119.61,14910.84,35604.91,35985.62,25429.87,29162.08,14315.08,8447.22
1389708.575,4072.24,15010.41,35601.14,35963.25,25404.12,29213.34,14508.25,8417.37
1389708.577,4977.27,15150.83,35572.91,35919.48,25358.58,29259.26,14746.24,8376.79
1389708.579,5174.54,15237.14,35538.53,35880.76,25322.77,29273.42,14892.91,8342.51
1389708.581,4735.04,15268.09,35518.51,35875.13,25307.18,29240.04,14904.07,8322.57
1389708.583,3454.02,15164.81,35517.17,35895.54,25332.79,29161.79,14709.05,8350.85
1389708.585,2346.18,14985.99,35548.36,35937.36,25391.49,29110.2,14436.58,8404.02
1389708.587,2069.09,14860.54,35586.03,35984.81,25433.35,29108.29,14250.23,8440.16
1389708.589,2796.94,14872.93,35615.07,36018.47,25446.8,29160.55,14277.27,8463.81
1389708.591,3717.71,14954.62,35613.21,36011.51,25429.63,29211.43,14438.68,8446.03
1389708.593,4733.13,15099.0,35598.23,35991.96,25387.58,29275.85,14679.86,8399.01
1389708.595,5184.56,15224.6,35566.81,35952.67,25341.8,29298.26,14873.94,8361.96
1389708.597,5000.4,15287.4,35543.35,35915.67,25324.87,29286.77,14950.47,8357.62
1389708.599,3939.06,15229.37,35523.56,35896.69,25328.88,29214.34,14811.66,8369.97
1389708.601,2651.93,15049.51,35530.48,35914.76,25361.54,29130.37,14514.21,8409.45
1389708.603,2034.33,14892.25,35560.66,35954.96,25408.6,29084.83,14279.03,8457.09
1389708.605,2483.23,14854.81,35582.55,35975.32,25430.25,29116.82,14247.94,8472.01
1389708.607,3395.32,14929.96,35587.41,35965.73,25418.09,29184.73,14404.82,8461.33
1389708.609,4420.76,15062.91,35578.3,35943.94,25385.1,29244.71,14635.56,8424.9
1389708.611,5119.47,15212.35,35556.03,35919.1,25345.71,29289.15,14863.06,8382.51
1389708.613,5125.9,15268.38,35511.55,35878.09,25301.65,29263.31,14932.06,8339.36
1389708.615,4360.1,15244.82,35476.16,35860.83,25290.02,29196.12,14835.88,8322.29
1389708.617,3009.32,15086.7,35476.4,35885.91,25321.06,29119.88,14559.89,8337.93
1389708.619,2109.67,14921.24,35512.36,35949.38,25368.98,29080.16,14311.79,8385.47
1389708.621,2219.2,14848.81,35557.42,36012.42,25398.78,29095.7,14218.33,8423.0
1389708.623,3083.66,14898.35,35582.07,36045.79,25397.11,29171.76,14319.99,8411.89
1389708.625,4064.51,15005.73,35588.65,36072.69,25376.13,29243.04,14511.87,8381.27
1389708.627,4966.45,15153.7,35568.77,36018.66,25336.94,29277.19,14735.41,8366.01
1389708.629,5193.23,15254.17,35538.73,35940.94,25312.57,29271.56,14900.26,8368.73
1389708.631,4743.29,15281.87,35506.3,35888.58,25298.84,29218.1,14908.12,8362.53
1389708.633,3473.71,15170.62,35492.23,35873.61,25317.96,29143.96,14700.61,8385.52
1389708.635,2334.12,14988.28,35509.73,35910.32,25366.21,29074.2,14417.84,8430.67
1389708.637,2052.26,14856.96,35550.5,35962.63,25415.14,29071.14,14238.65,8475.21
1389708.639,2776.96,14874.27,35580.4,35980.56,25428.25,29132.8,14286.33,8488.13
1389708.641,3701.26,14947.99,35576.87,35960.58,25399.16,29197.12,14449.31,8461.24
1389708.643,4706.67,15083.84,35548.83,35926.2,25348.19,29249.72,14678.19,8403.68
1389708.645,5159.52,15201.57,35517.98,35893.02,25308.95,29269.36,14863.64,8356.0
1389708.647,4969.98,15257.17,35485.32,35867.74,25279.57,29245.28,14925.91,8319.71
1389708.649,3925.51,15204.57,35478.74,35884.67,25291.49,29181.05,14795.07,8333.49
1389708.651,2651.93,15041.78,35501.01,35930.92,25342.85,29117.3,14523.13,8405.54
1389708.653,2012.4,14872.84,35530.14,35970.02,25390.53,29084.83,14278.99,8458.76
1389708.655,2472.69,14845.52,35563.09,35993.25,25410.32,29117.21,14241.74,8473.97
1389708.6572,3376.63,14910.99,35575.49,35985.09,25401.4,29189.45,14382.03,8461.14
1389708.6592,4406.36,15046.5,35561.52,35962.97,25360.49,29253.77,14606.24,8417.99
1389708.6612,5088.62,15184.26,35526.18,35927.82,25300.74,29285.72,14817.57,8362.82
1389708.6632,5131.29,15266.23,35491.28,35904.94,25265.65,29264.45,14927.2,8326.29
1389708.6652,4360.15,15247.16,35465.01,35886.2,25262.55,29193.4,14860.44,8313.28
1389708.6672,3026.63,15103.63,35465.96,35899.55,25298.03,29111.06,14605.19,8348.85
1389708.6692,2079.77,14913.8,35500.58,35939.55,25353.82,29062.66,14326.38,8408.17
1389708.6712,2208.19,14837.7,35538.11,35973.74,25384.14,29072.96,14215.04,8448.08
1389708.6732,3048.94,14879.13,35559.47,35972.12,25385.19,29133.42,14312.32,8451.13
1389708.6752,4046.87,14996.34,35560.47,35965.59,25362.64,29206.33,14518.31,8430.91
1389708.6772,4927.25,15143.3,35534.05,35929.02,25315.0,29245.95,14754.58,8379.75
1389708.6792,5185.08,15247.35,35499.48,35890.35,25278.62,29249.0,14908.98,8329.63
1389708.6812,4721.4,15274.29,35474.73,35883.62,25263.84,29233.89,14914.23,8303.83
1389708.6832,3491.12,15178.01,35476.36,35908.04,25287.63,29162.36,14716.2,8337.78
1389708.6852,2302.5,14969.88,35496.14,35938.55,25334.17,29059.6,14394.48,8393.29
1389708.6872,2036.33,14839.41,35531.24,35981.23,25377.61,29057.41,14216.9,8438.54
1389708.689,2720.5,14851.43,35556.27,35999.25,25384.1,29137.14,14275.12,8450.8
1389708.691,3689.77,14944.51,35558.28,35986.95,25361.25,29190.93,14429.9,8436.3
1389708.693,4676.44,15093.28,35538.63,35965.35,25318.82,29234.79,14667.32,8392.57
1389708.695,5185.51,15236.76,35507.35,35946.28,25277.71,29263.31,14882.42,8337.36
1389708.697,4977.85,15295.89,35479.84,35922.91,25257.3,29248.15,14941.03,8313.08
1389708.699,3951.74,15232.66,35466.53,35914.33,25267.65,29165.56,14779.09,8335.16
1389708.701,2607.73,15040.45,35475.02,35926.2,25310.9,29080.44,14472.06,8388.71
1389708.703,1987.12,14865.07,35499.48,35949.43,25354.44,29075.53,14232.83,8434.96
1389708.705,2406.65,14822.77,35528.38,35969.69,25377.61,29105.81,14192.49,8455.28
1389708.707,3353.5,14907.41,35549.31,35983.38,25375.27,29181.1,14358.81,8441.64
1389708.709,4371.64,15054.75,35547.93,35992.05,25347.38,29224.92,14597.8,8403.45
1389708.711,5100.54,15205.34,35517.41,35973.98,25292.78,29234.08,14823.72,8349.56
1389708.713,5111.84,15279.15,35471.44,35927.68,25241.28,29216.67,14941.6,8312.61
1389708.715,4376.51,15269.85,35455.9,35911.04,25237.61,29176.19,14889.29,8314.32
1389708.717,3018.14,15111.78,35463.39,35904.41,25279.95,29102.0,14616.92,8361.72
1389708.719,2081.68,14906.6,35492.47,35912.57,25334.08,29047.06,14319.8,8417.75
1389708.721,2161.93,14818.86,35526.42,35945.18,25371.46,29067.09,14208.27,8451.27
1389708.723,3024.24,14862.25,35540.06,35955.48,25369.6,29135.9,14311.22,8442.36
1389708.725,4016.88,14981.56,35536.67,35946.56,25337.99,29204.32,14522.65,8411.12
1389708.727,4940.56,15147.97,35511.93,35919.24,25286.82,29265.17,14771.18,8361.2
1389708.729,5198.96,15272.33,35483.75,35891.44,25250.44,29279.14,14944.84,8314.66
1389708.731,4744.24,15295.7,35458.24,35888.63,25234.61,29232.22,14944.32,8268.98
1389708.733,3482.63,15174.44,35445.74,35898.36,25249.39,29132.8,14715.91,8279.71
1389708.735,2294.49,14962.58,35468.63,35925.2,25302.94,29071.24,14402.06,8352.09
1389708.737,1996.52,14818.91,35502.29,35967.16,25348.57,29070.19,14210.18,8421.85
1389708.739,2683.31,14813.33,35519.17,35977.08,25353.01,29127.84,14238.79,8439.83
1389708.741,3668.74,14924.58,35525.09,35967.97,25334.31,29193.31,14428.52,8417.8
1389708.743,4678.06,15089.85,35516.84,35959.87,25301.22,29235.03,14679.0,8382.7
1389708.745,5192.57,15246.82,35490.56,35929.68,25263.07,29257.83,14898.21,8342.22
1389708.747,4981.18,15297.46,35454.95,35872.8,25232.84,29232.17,14960.82,8305.55
1389708.749,3961.37,15238.76,35440.64,35857.25,25238.14,29158.79,14810.66,8294.15
1389708.751,2615.02,15045.07,35467.06,35893.64,25292.26,29096.65,14511.25,8357.29
1389708.753,1990.46,14867.83,35511.12,35943.61,25348.52,29076.15,14269.69,8429.72
1389708.755,2394.06,14818.15,35548.98,35977.08,25372.7,29104.14,14217.33,8461.48
1389708.757,3355.84,14901.59,35557.94,35983.95,25360.4,29173.23,14371.11,8445.65
1389708.759,4363.01,15040.88,35538.34,35967.97,25321.39,29236.37,14603.04,8389.57
1389708.761,5133.2,15218.97,35508.16,35958.44,25274.28,29282.29,14853.29,8317.76
1389708.763,5142.93,15304.95,35473.35,35932.35,25237.52,29269.17,14970.16,8264.16
1389708.765,4417.56,15294.27,35451.46,35903.6,25226.26,29196.12,14898.64,8255.91
1389708.767,3026.77,15119.17,35452.47,35888.82,25259.35,29116.92,14625.88,8315.99
1389708.769,2093.03,14906.55,35479.55,35923.77,25309.04,29084.26,14338.83,8385.85
1389708.771,2127.22,14795.35,35509.83,35958.34,25342.85,29093.22,14204.69,8437.25
1389708.773,3030.06,14851.76,35538.87,35966.59,25350.53,29168.08,14287.81,8453.51
1389708.775,4011.01,14980.99,35542.87,35955.81,25330.02,29212.62,14482.31,8422.42
1389708.777,4975.51,15178.97,35529.19,35934.88,25291.88,29247.0,14759.83,8376.27
