TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389763.4114,4552.03,15396.07,34897.0,34992.03,24885.85,28821.71,14774.52,8148.48
1389763.4134,665.33,14427.0,34930.95,34987.26,25031.14,28632.79,13835.0,8292.39
1389763.4154,-1302.77,13534.31,35041.38,35077.48,25200.99,28559.64,13031.77,8453.18
1389763.4174,-247.81,13273.77,35162.83,35214.76,25294.59,28652.91,12858.73,8544.83
1389763.4194,2588.32,13705.88,35210.57,35290.2,25262.74,28833.06,13330.08,8521.13
1389763.4214,5557.54,14462.28,35172.04,35281.81,25144.39,28980.5,14068.18,8410.5
1389763.4234,7782.51,15292.41,35071.9,35204.22,24980.74,29060.65,14831.97,8252.43
1389763.4254,7872.3,15729.76,34954.27,35087.26,24862.2,29029.56,15202.52,8139.04
1389763.4274,5774.26,15605.36,34883.93,34988.36,24844.32,28891.9,15008.36,8119.49
1389763.4294,1837.44,14772.32,34886.13,34943.25,24952.94,28680.76,14165.21,8224.11
1389763.4314,-955.06,13783.84,34975.77,35011.63,25125.55,28562.98,13246.01,8386.04
1389763.4334,-966.22,13261.75,35101.32,35145.24,25253.49,28605.56,12818.05,8502.15
1389763.4354,1595.69,13513.66,35187.01,35262.83,25266.27,28765.82,13121.89,8516.31
1389763.4374,4532.53,14190.68,35194.88,35302.26,25189.07,28939.63,13801.72,8447.36
1389763.4394,7285.02,15060.9,35132.94,35263.02,25046.02,29083.78,14627.17,8307.79
1389763.4414,8058.64,15658.19,35019.69,35146.62,24908.12,29096.18,15155.22,8176.28
1389763.4434,6802.27,15745.88,34924.08,35037.19,24851.33,28980.4,15169.53,8116.91
1389763.4454,3199.77,15115.07,34892.85,34966.9,24922.76,28753.43,14502.29,8180.33
1389763.4474,-242.81,14094.83,34962.28,34994.37,25088.93,28581.81,13530.54,8335.78
1389763.4494,-1327.13,13361.6,35092.6,35123.16,25251.44,28572.28,12890.01,8493.95
1389763.4514,634.81,13372.57,35195.59,35260.2,25302.51,28715.57,12966.35,8544.59
1389763.4534,3500.61,13927.03,35207.75,35303.55,25236.18,28886.51,13541.7,8481.07
1389763.4554,6491.71,14764.26,35161.45,35290.39,25104.29,29042.39,14344.07,8360.77
1389763.4574,8032.61,15504.7,35060.31,35194.78,24956.37,29097.56,15015.75,8225.68
1389763.4594,7505.37,15778.54,34945.25,35076.57,24855.52,29025.27,15226.18,8130.84
1389763.4614,4564.0,15401.7,34884.65,34986.31,24876.07,28837.54,14794.78,8148.29
1389763.4634,711.35,14439.82,34922.89,34982.21,25023.37,28634.84,13853.27,8283.57
1389763.4654,-1318.31,13548.42,35044.96,35092.74,25204.61,28569.03,13059.38,8454.85
1389763.4674,-258.64,13295.94,35172.61,35248.71,25304.99,28672.41,12886.76,8549.12
1389763.4694,2535.15,13718.13,35219.72,35313.99,25271.8,28840.97,13334.42,8523.18
1389763.4714,5538.65,14468.62,35188.73,35303.02,25155.12,28982.55,14047.1,8417.27
1389763.4734,7754.09,15297.13,35096.84,35229.21,24995.33,29072.1,14819.1,8269.17
1389763.4754,7899.81,15738.78,34975.91,35105.04,24869.02,29033.04,15196.9,8146.19
1389763.4774,5804.59,15608.41,34891.18,34998.61,24843.17,28881.46,14996.1,8107.85
1389763.4794,1902.44,14784.39,34889.65,34956.98,24952.13,28661.64,14164.74,8205.37
1389763.4814,-957.82,13786.27,34975.77,35016.59,25125.22,28541.52,13247.11,8376.74
1389763.4834,-967.93,13262.89,35105.42,35151.1,25260.26,28588.16,12813.0,8511.5
1389763.4854,1552.82,13504.7,35191.11,35262.11,25271.61,28765.35,13109.02,8529.95
1389763.4874,4484.08,14167.5,35184.67,35290.58,25182.3,28931.29,13775.59,8445.93
1389763.4894,7230.38,15035.92,35121.73,35253.24,25040.58,29066.09,14591.79,8310.27
1389763.4914,8080.91,15653.23,35028.08,35159.93,24922.66,29085.5,15134.62,8194.26
1389763.4934,6824.92,15753.37,34941.87,35052.83,24866.68,28987.03,15164.47,8138.51
1389763.4954,3267.34,15135.58,34906.49,34975.34,24923.66,28779.18,14519.55,8191.82
1389763.4974,-218.2,14115.48,34968.9,35010.25,25082.64,28607.42,13548.9,8337.88
1389763.4994,-1328.09,13367.08,35093.03,35137.04,25242.38,28566.94,12895.97,8479.83
1389763.5014,599.29,13367.94,35201.6,35272.98,25300.93,28702.55,12956.72,8524.47
