TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1390104.392,1431.47,10947.28,32639.27,31379.85,23918.54,26908.45,10842.71,8646.82
1390104.394,1863.58,10979.32,32646.9,31386.71,23915.72,26949.79,10913.13,8648.92
1390104.396,2389.48,11057.09,32636.07,31378.23,23894.6,26984.74,11022.62,8631.71
1390104.398,2735.9,11138.3,32623.1,31359.01,23869.47,27010.01,11131.38,8610.34
1390104.4,2754.64,11193.94,32611.52,31340.51,23857.93,27016.79,11198.71,8598.95
1390104.402,2343.56,11182.69,32598.79,31334.07,23855.83,26988.56,11162.62,8598.14
1390104.404,1706.65,11095.24,32592.11,31335.55,23867.51,26945.55,11038.11,8612.06
1390104.406,1262.52,10982.9,32602.84,31349.33,23888.64,26913.07,10896.16,8634.43
1390104.408,1309.54,10941.46,32625.35,31367.73,23905.18,26910.88,10840.46,8649.59
1390104.41,1693.3,10957.39,32639.13,31376.51,23913.1,26943.26,10880.85,8653.93
1390104.412,2228.12,11034.16,32648.52,31382.14,23912.58,26988.8,10984.66,8651.21
1390104.414,2658.32,11120.51,32642.08,31373.98,23895.89,27023.46,11100.06,8634.62
1390104.416,2795.41,11179.88,32618.0,31352.52,23869.37,27033.14,11192.37,8610.06
1390104.418,2525.04,11188.84,32602.93,31342.41,23857.07,27016.31,11194.61,8598.33
1390104.42,1924.32,11124.09,32589.11,31339.12,23858.45,26958.95,11079.5,8599.38
1390104.422,1363.18,11009.27,32594.92,31352.81,23880.72,26926.52,10932.83,8620.64
1390104.424,1262.71,10951.33,32618.57,31375.32,23906.85,26939.25,10854.44,8647.87
1390104.426,1554.16,10945.8,32629.73,31375.55,23911.38,26953.37,10854.15,8653.36
1390104.428,2044.01,10994.53,32634.07,31367.11,23895.55,26975.68,10937.88,8638.91
1390104.43,2528.72,11075.26,32631.73,31354.48,23877.77,27007.92,11060.91,8622.7
1390104.432,2807.14,11159.61,32628.49,31350.66,23866.99,27031.81,11176.25,8613.92
1390104.434,2679.35,11195.09,32622.15,31350.52,23863.22,27022.89,11213.35,8610.54
1390104.436,2162.36,11158.52,32605.13,31346.71,23858.93,26983.17,11138.73,8607.01
1390104.438,1522.45,11041.4,32586.63,31342.89,23866.56,26927.95,10982.99,8611.58
1390104.44,1246.64,10952.62,32596.74,31358.87,23886.3,26896.43,10871.7,8627.13
1390104.442,1401.23,10919.62,32605.6,31357.01,23890.64,26891.43,10833.03,8627.22
