TimeStamp,Fpz,Gnd,Fz,Cz,CPz,POz
1133114.2251,-2820.16,24153.95,10900.45,39703.28,37175.23,27696.28
1133114.2271,-2840.81,24180.13,10927.63,39722.11,37191.2,27715.45
1133114.2291,-2849.82,24233.77,11130.72,39753.73,37272.31,27764.94
1133114.2311,-2892.16,24225.43,11220.46,39736.18,37287.62,27762.61
1133114.2331,-2975.56,24191.05,11316.44,39682.11,37279.51,27721.55
1133114.2351,-2898.41,24236.83,11418.92,39725.64,37343.08,27767.95
1133114.2371,-2931.07,24160.72,11248.07,39674.62,37255.15,27700.86
1133114.2391,-3020.33,24081.04,11039.31,39611.63,37148.53,27614.98
1133114.2411,-2975.56,24075.13,10886.1,39622.93,37113.86,27609.11
1133114.2431,-2878.05,24116.19,10835.22,39669.14,37129.84,27650.03
1133114.2451,-2856.16,24169.69,11005.36,39692.55,37194.69,27693.47
1133114.2471,-2834.42,24190.05,11141.3,39691.31,37234.22,27710.11
1133114.2491,-2817.44,24240.45,11313.39,39727.17,37311.03,27764.51
1133114.2511,-2817.39,24284.75,11470.84,39763.98,37386.71,27817.59
1133114.253,-2852.49,24229.39,11355.35,39729.5,37332.11,27778.34
1133114.255,-2855.87,24189.48,11183.02,39713.58,37269.98,27735.0
1133114.257,-2858.97,24165.44,11033.11,39704.66,37216.43,27704.96
1133114.259,-2887.54,24135.78,10857.3,39687.07,37152.72,27676.3
1133114.261,-2941.32,24184.75,10976.94,39713.82,37201.6,27710.49
1133114.263,-2898.88,24229.0,11148.69,39731.65,37262.11,27744.68
1133114.265,-2818.97,24244.93,11276.06,39737.09,37304.83,27768.66
1133114.267,-2805.66,24265.1,11433.27,39745.91,37364.01,27799.51
1133114.269,-2815.68,24248.56,11408.85,39738.9,37360.53,27795.89
1133114.271,-2854.68,24177.12,11208.39,39688.88,37269.31,27727.61
1133114.273,-2858.97,24152.85,11061.62,39678.96,37212.66,27694.75
1133114.275,-2847.1,24129.78,10886.72,39678.29,37163.31,27679.69
1133114.277,-2870.04,24132.68,10883.38,39671.09,37152.91,27670.96
1133114.279,-2876.38,24178.79,11067.82,39686.21,37213.71,27704.86
1133114.281,-2857.64,24224.38,11222.22,39713.1,37275.8,27745.2
1133114.283,-2890.35,24247.32,11371.42,39723.5,37331.01,27773.29
1133114.285,-2924.06,24222.09,11404.47,39702.47,37330.82,27761.37
1133114.287,-2877.24,24199.92,11275.67,39698.18,37293.63,27738.62
1133114.289,-2846.91,24174.98,11125.04,39691.83,37240.08,27706.58
1133114.291,-2805.52,24165.78,10977.79,39705.23,37206.94,27702.57
1133114.293,-2790.98,24162.92,10875.27,39703.18,37169.75,27688.46
1133114.295,-2839.42,24185.71,11035.25,39708.52,37214.76,27709.96
1133114.297,-2906.9,24201.68,11178.35,39722.45,37271.93,27747.68
1133114.299,-2935.36,24261.62,11346.06,39760.12,37347.04,27800.94
1133114.301,-2915.62,24262.62,11441.28,39739.66,37365.11,27796.8
1133114.303,-2869.94,24195.82,11326.51,39696.75,37308.89,27747.11
1133114.305,-2835.99,24157.19,11154.7,39677.05,37243.28,27701.52
1133114.307,-2842.47,24123.48,10996.72,39661.94,37183.96,27664.47
1133114.309,-2781.68,24145.61,10855.72,39697.32,37167.74,27684.02
1133114.311,-2801.47,24202.59,10999.16,39732.37,37230.35,27732.57
1133114.313,-2859.83,24235.87,11160.99,39746.24,37284.62,27764.61
1133114.315,-2865.51,24242.88,11288.79,39743.38,37320.33,27775.2
1133114.317,-2872.56,24250.32,11417.72,39738.85,37361.53,27791.65
1133114.319,-2882.19,24225.71,11404.23,39718.35,37348.85,27776.44
1133114.321,-2880.57,24183.61,11231.47,39697.75,37281.95,27730.85
1133114.323,-2869.46,24159.43,11100.72,39687.45,37231.07,27696.52
1133114.325,-2836.56,24127.3,10893.78,39678.77,37163.88,27667.53
1133114.327,-2845.86,24166.73,10935.59,39705.33,37189.11,27692.85
1133114.329,-2845.96,24219.94,11113.07,39733.32,37258.92,27738.72
1133114.331,-2851.92,24232.3,11242.2,39725.83,37295.06,27756.27
1133114.333,-2799.46,24288.99,11407.0,39770.51,37381.56,27823.36
1133114.335,-2865.79,24241.74,11437.51,39726.64,37366.06,27788.98
1133114.337,-2878.19,24194.2,11282.06,39706.23,37306.74,27750.45
1133114.339,-2886.53,24165.92,11144.21,39696.27,37254.15,27715.73
1133114.341,-2869.27,24125.05,10942.75,39671.19,37178.71,27674.58
1133114.343,-2835.85,24136.55,10871.41,39689.26,37168.22,27685.12
1133114.345,-2842.62,24181.23,11024.05,39707.38,37222.68,27716.12
1133114.347,-2850.63,24208.74,11185.17,39715.68,37276.22,27744.2
1133114.349,-2865.55,24219.94,11298.09,39720.78,37314.71,27766.33
1133114.351,-2892.69,24243.55,11445.14,39729.08,37370.16,27794.79
1133114.353,-2882.1,24205.97,11339.43,39707.38,37327.06,27764.28
1133114.355,-2841.57,24185.14,11194.9,39704.38,37279.8,27736.24
1133114.357,-2824.26,24177.22,11057.0,39717.15,37243.04,27720.84
1133114.359,-2865.36,24124.34,10863.11,39678.67,37158.59,27666.48
1133114.361,-2888.06,24165.2,10961.68,39691.88,37194.73,27692.56
1133114.363,-2888.49,24209.36,11149.65,39712.29,37261.4,27731.99
1133114.365,-2851.25,24238.35,11272.91,39733.61,37310.13,27767.85
1133114.367,-2865.22,24251.42,11424.45,39740.04,37367.25,27796.18
1133114.369,-2860.02,24225.09,11391.74,39720.92,37354.43,27782.3
1133114.371,-2845.38,24199.44,11248.78,39715.39,37302.78,27753.59
1133114.373,-2881.48,24154.57,11070.54,39676.58,37215.86,27689.65
1133114.375,-2887.34,24116.9,10886.0,39664.46,37152.25,27660.28
1133114.377,-2818.25,24174.84,10926.68,39716.63,37193.83,27708.72
1133114.379,-2846.15,24191.1,11080.93,39703.8,37227.21,27715.26
1133114.381,-2846.15,24206.59,11199.71,39710.67,37268.6,27739.62
1133114.383,-2861.07,24244.84,11370.23,39733.32,37336.74,27781.87
1133114.385,-2860.12,24265.2,11455.25,39752.58,37382.75,27809.81
1133114.387,-2886.15,24211.08,11299.13,39716.39,37313.28,27754.55
1133114.389,-2886.49,24160.39,11123.37,39689.35,37237.31,27698.19
1133114.391,-2876.57,24134.83,10966.45,39688.78,37187.15,27677.11
1133114.393,-2855.73,24137.17,10870.46,39696.75,37164.69,27679.73
1133114.395,-2846.53,24188.66,11033.68,39720.92,37226.2,27720.84
1133114.397,-2852.63,24203.59,11164.52,39718.06,37260.49,27732.18
1133114.399,-2901.13,24226.38,11309.1,39730.74,37310.37,27762.7
1133114.401,-2976.47,24269.87,11468.08,39761.21,37381.75,27812.96
1133114.403,-2997.73,24229.29,11370.47,39725.59,37329.34,27765.66
1133114.405,-2910.95,24159.53,11159.33,39667.47,37228.64,27690.51
1133114.407,-2800.8,24161.48,11035.92,39690.88,37206.32,27685.03
1133114.409,-2782.92,24147.61,10875.04,39691.98,37163.36,27673.77
1133114.411,-2806.95,24153.04,10948.8,39682.77,37175.71,27679.26
1133114.413,-2810.38,24194.58,11122.04,39708.43,37242.94,27725.99
1133114.415,-2819.11,24226.72,11259.41,39729.31,37299.07,27758.89
1133114.417,-2851.3,24246.89,11410.67,39735.42,37350.71,27781.39
1133114.419,-2874.47,24226.48,11393.21,39719.82,37338.69,27769.85
1133114.421,-2883.82,24169.35,11216.88,39681.82,37258.58,27714.78
1133114.423,-2871.94,24153.24,11089.04,39683.97,37216.91,27696.04
1133114.425,-2904.99,24109.8,10892.73,39658.5,37147.24,27655.99
1133114.427,-2893.83,24146.66,10901.31,39687.54,37165.5,27677.44
1133114.429,-2868.22,24204.4,11102.44,39722.3,37245.8,27730.66
1133114.431,-2876.19,24218.8,11225.51,39725.55,37287.91,27752.02
1133114.433,-2918.05,24228.81,11351.63,39718.01,37323.24,27762.32
1133114.435,-2923.2,24241.69,11420.63,39718.01,37350.8,27774.29
1133114.437,-2903.03,24199.54,11282.92,39693.98,37293.39,27735.43
1133114.439,-2895.31,24161.44,11123.37,39673.71,37224.82,27689.36
1133114.441,-2886.01,24119.19,10951.9,39649.16,37158.73,27652.84
1133114.443,-2857.54,24128.82,10853.67,39669.57,37146.0,27669.0
1133114.445,-2888.73,24142.84,10990.76,39657.88,37172.85,27669.96
1133114.447,-2867.65,24193.34,11159.8,39696.75,37249.76,27724.89
1133114.449,-2870.51,24223.04,11294.89,39710.86,37304.07,27761.37
1133114.451,-2874.8,24261.62,11431.46,39734.65,37364.58,27797.8
1133114.453,-2878.48,24225.91,11360.17,39710.76,37326.86,27764.75
1133114.455,-2897.69,24153.43,11156.61,39653.93,37221.05,27685.65
1133114.457,-2891.64,24111.46,11002.45,39633.33,37159.73,27644.11
1133114.459,-2850.91,24112.51,10847.28,39656.79,37132.55,27652.55
1133114.461,-2836.85,24189.67,10991.77,39718.58,37212.47,27722.98
1133114.463,-2888.68,24195.82,11114.41,39702.85,37237.12,27726.37
1133114.465,-2919.39,24205.26,11234.81,39695.03,37266.21,27734.47
1133114.467,-2932.93,24209.69,11357.4,39688.59,37302.07,27743.68
1133114.469,-2960.11,24179.18,11347.68,39661.13,37286.57,27724.56
1133114.471,-2914.24,24186.42,11226.75,39690.55,37266.97,27727.42
1133114.473,-2892.45,24152.95,11086.61,39666.9,37207.46,27681.64
1133114.475,-2898.65,24086.43,10861.54,39627.13,37116.53,27623.32
1133114.477,-2863.17,24143.51,10905.41,39676.96,37157.97,27673.06
1133114.479,-2860.02,24188.14,11066.25,39696.03,37216.14,27714.68
1133114.481,-2894.5,24199.39,11196.09,39692.26,37255.67,27733.23
1133114.483,-2900.22,24235.16,11337.19,39716.2,37313.51,27769.28
1133114.485,-2848.67,24272.16,11461.21,39749.58,37377.27,27807.76
1133114.487,-2852.11,24209.41,11302.42,39705.57,37298.87,27747.92
1133114.489,-2864.65,24172.74,11166.14,39688.02,37240.7,27711.87
1133114.491,-2896.4,24123.72,10964.59,39654.97,37160.11,27661.61
1133114.493,-2902.56,24126.96,10858.01,39648.73,37125.26,27649.31
1133114.495,-2837.28,24185.09,11011.32,39685.3,37193.78,27697.71
1133114.497,-2820.78,24223.14,11180.5,39712.62,37261.63,27744.25
1133114.499,-2857.97,24231.58,11279.49,39711.29,37289.77,27758.08
1133114.501,-2881.34,24257.47,11434.75,39730.6,37353.47,27799.04
1133114.503,-2853.49,24250.7,11370.85,39740.04,37345.37,27801.18
1133114.505,-2912.14,24177.84,11182.12,39680.68,37246.37,27718.02
1133114.507,-2916.77,24158.1,11033.82,39670.38,37188.73,27677.35
1133114.509,-2941.08,24151.23,10890.68,39682.39,37155.54,27674.63
1133114.511,-3000.55,24163.82,10956.24,39686.88,37178.04,27693.66
1133114.513,-2895.07,24198.44,11129.05,39703.09,37237.74,27730.9
1133114.515,-2798.89,24214.46,11229.8,39709.72,37275.89,27753.02
1133114.517,-2798.8,24237.11,11391.64,39724.07,37340.88,27791.65
1133114.519,-2801.61,24234.35,11401.46,39729.7,37355.0,27805.52
1133114.521,-2839.71,24180.8,11234.71,39690.4,37278.08,27740.91
1133114.523,-2841.52,24164.44,11094.05,39686.21,37228.3,27705.77
1133114.525,-2826.21,24153.04,10931.4,39688.83,37182.76,27690.94
1133114.527,-2854.92,24160.05,10913.66,39694.65,37178.38,27691.75
1133114.529,-2931.36,24179.75,11076.74,39693.17,37218.48,27703.72
1133114.531,-2925.4,24234.11,11221.74,39721.83,37281.52,27746.97
1133114.533,-2904.56,24266.72,11376.53,39734.61,37337.78,27778.91
1133114.535,-2895.88,24243.41,11426.88,39710.67,37344.17,27771.71
1133114.537,-2844.52,24250.65,11345.44,39737.42,37342.7,27784.49
1133114.539,-2886.63,24183.8,11141.25,39675.15,37234.55,27698.19
1133114.541,-2830.7,24156.24,10983.99,39672.05,37185.58,27675.2
1133114.543,-2835.46,24147.66,10875.75,39678.96,37158.64,27678.06
1133114.545,-2902.22,24179.41,11014.65,39685.78,37201.12,27700.62
1133114.547,-2867.65,24201.73,11153.27,39693.22,37248.23,27726.18
1133114.549,-2843.19,24232.58,11292.7,39714.34,37303.88,27763.56
1133114.551,-2891.87,24238.02,11424.35,39718.54,37349.42,27783.21
1133114.553,-2859.55,24234.82,11371.9,39729.6,37343.46,27786.97
1133114.555,-2855.87,24187.85,11197.52,39697.94,37265.83,27732.18
1133114.557,-2869.65,24144.22,11036.21,39661.22,37187.39,27670.53
1133114.559,-2878.19,24092.49,10833.6,39627.65,37105.09,27621.08
1133114.561,-2867.99,24154.86,10949.52,39685.87,37175.28,27682.93
1133114.563,-2865.41,24213.84,11139.16,39723.16,37256.58,27739.77
1133114.565,-2888.3,24222.09,11245.78,39712.96,37281.71,27749.64
1133114.567,-2852.15,24282.27,11434.56,39760.5,37374.21,27817.3
1133114.569,-2867.51,24229.67,11397.98,39715.96,37341.27,27776.53
1133114.571,-2926.45,24147.8,11201.0,39657.31,37243.18,27694.42
1133114.573,-2918.53,24148.99,11086.32,39670.81,37212.28,27679.78
1133114.575,-2877.52,24135.83,10920.0,39670.38,37165.69,27664.09
1133114.577,-2817.49,24171.45,10924.72,39711.43,37192.78,27700.38
1133114.579,-2842.05,24221.28,11113.88,39741.43,37267.21,27748.87
1133114.581,-2909.23,24259.19,11253.98,39756.16,37320.38,27782.11
1133114.583,-2859.69,24278.21,11384.77,39752.68,37361.2,27803.66
1133114.585,-2810.57,24255.85,11437.66,39731.36,37371.5,27800.32
1133114.587,-2804.61,24232.53,11332.89,39729.65,37339.93,27782.73
1133114.589,-2882.05,24184.33,11161.9,39692.55,37256.63,27715.88
1133114.591,-2878.38,24152.33,10996.34,39675.15,37195.59,27678.3
1133114.593,-2830.51,24146.89,10873.13,39679.68,37165.26,27683.21
1133114.595,-2811.77,24200.3,11046.22,39713.77,37239.65,27730.52
1133114.597,-2825.45,24212.89,11174.39,39707.71,37276.65,27746.59
1133114.599,-2853.68,24225.19,11292.94,39706.43,37310.51,27761.7
1133114.601,-2879.67,24238.3,11415.77,39717.82,37359.05,27789.79
1133114.603,-2879.57,24230.15,11376.05,39719.63,37352.95,27785.02
1133114.605,-2848.24,24210.46,11226.32,39719.78,37303.02,27755.17
1133114.607,-2864.27,24162.96,11068.01,39688.21,37226.73,27697.52
1133114.609,-2907.37,24116.19,10862.73,39659.03,37148.72,27656.75
1133114.611,-2914.76,24173.79,10980.08,39698.27,37205.27,27701.33
1133114.613,-2856.59,24224.86,11144.11,39725.02,37273.41,27750.3
1133114.615,-2833.08,24224.81,11262.04,39713.05,37301.74,27761.46
1133114.617,-2858.11,24232.58,11394.93,39715.68,37348.08,27779.92
1133114.619,-2858.02,24236.35,11426.97,39722.11,37368.3,27791.17
1133114.621,-2884.15,24186.42,11258.6,39698.03,37299.83,27750.11
1133114.623,-2907.37,24139.07,11106.3,39664.8,37226.35,27691.22
1133114.625,-2909.23,24107.65,10895.16,39642.62,37151.39,27648.26
1133114.627,-2923.49,24142.36,10895.59,39667.75,37172.08,27679.64
1133114.629,-2824.88,24222.33,11097.34,39727.6,37271.65,27757.17
1133114.631,-2797.6,24241.5,11239.34,39730.03,37315.33,27776.29
1133114.633,-2845.48,24235.68,11340.19,39717.54,37343.22,27780.49
1133114.635,-2879.43,24224.95,11423.49,39699.99,37365.39,27781.68
1133114.637,-2881.86,24171.64,11273.91,39668.14,37298.73,27732.33
1133114.639,-2889.73,24151.52,11145.07,39662.6,37248.47,27699.38
1133114.641,-2903.94,24103.84,10950.52,39628.18,37164.64,27643.59
1133114.643,-2912.66,24069.36,10813.86,39603.52,37107.04,27610.5
1133114.645,-2866.46,24159.96,11000.01,39668.76,37202.65,27687.12
1133114.647,-2844.81,24214.22,11182.55,39700.56,37280.95,27741.91
1133114.649,-2879.57,24212.32,11271.76,39689.45,37303.36,27748.4
1133114.651,-2928.83,24221.61,11419.73,39696.46,37356.67,27772.91
1133114.653,-2927.59,24191.05,11341.81,39679.96,37328.44,27748.16
1133114.655,-2927.64,24136.69,11168.67,39639.86,37244.47,27683.45
1133114.657,-2856.49,24140.74,11043.03,39657.79,37214.28,27678.21
1133114.659,-2818.25,24119.67,10878.09,39655.74,37168.03,27664.28
1133114.661,-2847.43,24134.35,10933.11,39659.79,37187.1,27678.21
1133114.663,-2901.75,24143.6,11084.51,39645.96,37221.34,27684.07
1133114.665,-2917.96,24161.72,11189.94,39655.26,37261.92,27710.44
1133114.667,-2928.11,24213.32,11373.57,39692.55,37344.84,27768.57
1133114.669,-2924.73,24213.36,11396.93,39696.94,37361.72,27777.25
1133114.671,-2930.45,24169.3,11246.16,39671.38,37298.64,27724.65
1133114.673,-2906.08,24145.89,11101.29,39663.27,37247.9,27688.89
1133114.675,-2866.32,24116.76,10924.48,39651.16,37191.11,27665.9
1133114.677,-2858.59,24098.54,10860.59,39630.89,37159.02,27647.5
1133114.679,-2867.6,24141.31,11038.21,39653.78,37224.58,27685.84
1133114.681,-2827.55,24216.56,11213.88,39707.76,37313.99,27757.7
1133114.683,-2861.69,24229.34,11352.97,39709.86,37361.2,27787.88
1133114.685,-2912.43,24203.59,11409.43,39678.15,37364.77,27771.52
1133114.687,-2936.7,24159.58,11283.54,39654.88,37316.47,27732.52
1133114.689,-2957.11,24108.84,11111.64,39625.98,37242.75,27675.78
1133114.691,-2933.93,24120.52,10990.81,39648.92,37218.43,27676.87
1133114.693,-2908.52,24103.93,10852.86,39638.0,37172.99,27660.66
1133114.695,-2887.96,24124.53,10973.31,39640.62,37211.47,27676.78
1133114.697,-2884.67,24142.32,11112.93,39646.77,37261.16,27700.71
1133114.699,-2926.87,24140.03,11219.46,39634.33,37284.04,27705.58
1133114.701,-2907.71,24191.24,11384.35,39665.61,37357.05,27748.87
1133114.703,-2893.54,24175.17,11328.98,39661.79,37340.17,27736.86
1133114.705,-2908.61,24122.38,11152.75,39631.47,37268.4,27687.36
1133114.707,-2857.11,24136.69,11052.75,39655.74,37254.1,27693.99
1133114.709,-2870.51,24090.34,10858.49,39623.22,37172.85,27639.87
1133114.711,-2927.83,24122.91,10931.49,39641.58,37202.46,27658.8
1133114.713,-2948.28,24188.33,11128.71,39690.79,37294.77,27724.75
1133114.715,-2929.64,24197.92,11239.53,39688.64,37326.77,27746.97
1133114.717,-2923.63,24198.44,11369.56,39678.01,37363.34,27757.46
1133114.719,-2914.0,24199.68,11388.21,39680.25,37379.46,27756.22
1133114.721,-2884.58,24166.06,11237.48,39659.22,37319.57,27715.97
1133114.723,-2880.0,24118.47,11077.98,39618.88,37237.84,27654.6
1133114.725,-2849.87,24100.07,10916.14,39623.46,37196.45,27637.2
1133114.727,-2828.22,24113.56,10884.62,39639.33,37198.5,27650.17
1133114.729,-2819.4,24182.18,11086.04,39687.5,37288.91,27713.35
1133114.731,-2825.88,24227.86,11233.76,39717.87,37351.61,27755.65
1133114.733,-2890.92,24203.83,11320.88,39681.11,37356.76,27743.49
1133114.735,-2913.67,24188.24,11386.21,39664.37,37373.02,27742.2
1133114.737,-2901.08,24159.39,11280.73,39651.54,37336.64,27715.4
1133114.739,-2908.33,24124.34,11126.61,39636.24,37273.46,27668.72
1133114.741,-2901.84,24103.22,10982.09,39630.18,37225.82,27644.26
1133114.743,-2873.13,24103.02,10860.87,39634.04,37189.96,27638.1
1133114.745,-2870.85,24151.42,11018.18,39660.74,37249.28,27676.87
1133114.747,-2882.72,24184.9,11164.09,39676.15,37298.4,27707.44
1133114.749,-2911.85,24190.52,11277.15,39675.96,37332.54,27727.08
1133114.751,-2924.3,24193.81,11390.97,39677.91,37377.03,27747.63
1133114.753,-2915.0,24168.68,11339.86,39664.46,37361.44,27735.43
1133114.755,-2911.52,24136.36,11175.35,39646.11,37296.06,27690.27
1133114.757,-2868.03,24146.51,11080.08,39671.47,37282.23,27691.51
1133114.759,-2877.86,24092.25,10865.74,39638.05,37194.69,27643.97
1133114.761,-2887.44,24115.85,10936.31,39646.44,37216.52,27659.99
1133114.763,-2903.41,24165.06,11098.05,39668.47,37276.75,27698.66
1133114.765,-2912.33,24176.98,11217.07,39667.09,37313.66,27712.49
1133114.767,-2912.04,24190.14,11345.58,39676.34,37360.72,27741.39
1133114.769,-2915.81,24172.83,11370.23,39669.14,37369.4,27743.87
1133114.771,-2914.1,24125.96,11203.29,39636.9,37298.49,27689.98
1133114.773,-2897.02,24124.1,11101.96,39647.82,37268.55,27670.43
1133114.775,-2864.98,24108.98,10932.4,39652.16,37218.38,27653.98
1133114.777,-2897.07,24085.48,10876.32,39623.22,37178.9,27624.66
1133114.779,-2903.99,24137.55,11040.97,39657.45,37248.81,27674.82
1133114.781,-2908.75,24196.29,11215.16,39704.71,37334.02,27737.91
1133114.783,-2921.44,24218.42,11335.95,39719.87,37382.89,27768.33
1133114.785,-2921.92,24216.08,11428.64,39705.9,37406.02,27771.48
1133114.787,-2895.12,24171.55,11291.22,39678.34,37347.75,27730.37
1133114.789,-2912.71,24116.14,11131.76,39643.05,37267.69,27671.01
1133114.791,-2912.04,24093.44,10973.88,39636.57,37213.81,27642.25
1133114.793,-2892.54,24099.21,10873.13,39648.06,37192.49,27642.92
1133114.795,-2874.66,24133.59,10995.91,39664.94,37236.79,27669.86
1133114.797,-2911.23,24152.0,11142.45,39670.23,37284.09,27697.85
1133114.799,-2917.43,24183.47,11253.17,39695.17,37335.83,27739.43
1133114.801,-2898.5,24217.99,11418.06,39719.73,37406.88,27778.87
1133114.803,-2885.44,24182.18,11356.74,39707.0,37383.08,27758.65
1133114.805,-2909.61,24126.68,11184.98,39662.51,37296.39,27694.47
1133114.807,-2882.19,24128.15,11058.38,39667.23,37255.24,27672.82
1133114.809,-2845.67,24123.43,10914.42,39671.47,37216.24,27666.1
1133114.811,-2893.45,24091.34,10916.33,39639.72,37195.02,27646.93
1133114.813,-2895.45,24141.7,11106.59,39673.76,37276.37,27701.81
1133114.815,-2911.14,24166.25,11210.97,39688.59,37319.95,27727.99
1133114.817,-2947.0,24185.28,11353.92,39687.92,37365.35,27747.73
1133114.819,-2933.55,24201.83,11404.42,39713.29,37403.49,27776.15
1133114.821,-2945.95,24133.83,11232.28,39662.37,37314.28,27705.86
1133114.823,-2925.21,24124.34,11094.95,39653.74,37262.16,27673.87
1133114.825,-2898.26,24118.33,10953.95,39663.8,37227.97,27669.81
1133114.827,-2894.45,24118.24,10896.97,39660.36,37207.32,27665.67
1133114.8289,-2911.38,24162.2,11061.15,39678.53,37266.21,27700.14
1133114.8309,-2891.02,24167.49,11166.72,39679.77,37299.11,27713.92
1133114.8329,-2887.68,24169.92,11289.93,39677.1,37337.83,27729.71
1133114.8349,-2905.46,24175.89,11380.39,39676.58,37369.88,27743.72
1133114.8369,-2913.09,24156.91,11283.97,39666.04,37333.3,27720.6
1133114.8389,-2887.3,24158.58,11164.48,39674.95,37297.3,27707.29
1133114.8409,-2879.43,24141.74,11020.95,39660.98,37242.32,27673.77
1133114.8429,-2795.17,24156.67,10921.62,39689.21,37230.26,27687.84
1133114.8449,-2851.06,24138.74,11001.73,39658.31,37230.07,27666.43
1133114.8469,-2926.11,24137.4,11110.74,39646.15,37254.0,27672.15
1133114.8489,-2939.56,24168.3,11239.01,39665.08,37307.93,27706.2
1133114.8509,-2945.28,24170.31,11357.5,39658.22,37347.51,27719.88
1133114.8529,-2973.7,24107.7,11270.48,39615.49,37295.06,27672.01
1133114.8549,-2922.2,24131.21,11175.44,39655.4,37287.86,27688.74
1133114.8569,-2853.73,24174.45,11105.97,39697.13,37285.67,27707.06
1133114.8589,-2869.8,24127.39,10921.53,39667.28,37209.09,27665.71
1133114.8609,-2837.61,24181.42,11001.78,39709.86,37262.49,27713.3
1133114.8629,-2939.94,24112.08,11052.23,39615.59,37214.33,27640.25
1133114.8649,-2966.64,24109.89,11138.73,39602.05,37229.92,27642.87
1133114.8669,-2884.77,24223.62,11367.04,39704.04,37371.16,27760.18
1133114.8689,-2913.57,24187.28,11365.7,39668.71,37352.38,27734.24
1133114.8709,-3002.12,24066.26,11143.26,39568.38,37220.39,27623.94
1133114.8729,-2969.12,24116.04,11090.85,39639.86,37245.71,27662.52
1133114.8749,-2940.56,24149.75,10993.24,39685.83,37246.85,27690.08
1133114.8769,-2921.3,24148.75,10935.12,39680.1,37225.16,27683.98
1133114.8789,-2910.33,24170.74,11077.83,39682.3,37267.36,27699.9
1133114.8809,-2911.95,24198.58,11204.48,39700.66,37319.0,27732.04
1133114.8829,-2968.74,24209.07,11316.59,39694.6,37345.51,27741.77
1133114.8849,-2917.39,24227.96,11405.95,39700.75,37382.37,27759.89
1133114.8869,-2853.3,24186.14,11295.46,39676.1,37341.74,27730.37
1133114.8889,-2852.34,24144.37,11138.25,39645.63,37266.78,27674.01
1133114.8909,-2893.07,24081.19,10957.05,39595.08,37174.75,27608.06
1133114.8929,-2868.65,24083.66,10840.94,39610.92,37149.82,27615.79
1133114.8949,-2852.15,24159.86,11015.32,39666.56,37235.17,27682.02
1133114.8969,-2905.32,24152.09,11111.93,39641.48,37245.28,27672.44
1133114.8989,-2987.96,24117.76,11176.44,39597.8,37232.5,27643.25
1133114.9009,-2947.66,24199.15,11362.7,39662.75,37333.45,27723.55
1133114.9029,-2842.43,24273.35,11419.35,39734.03,37402.59,27790.98
1133114.9049,-2860.21,24215.42,11239.82,39685.54,37317.47,27721.46
1133114.9069,-2881.86,24165.68,11093.62,39649.92,37245.42,27664.95
1133114.9089,-2874.18,24123.05,10892.3,39623.79,37170.32,27621.84
1133114.9109,-2841.23,24191.95,10991.24,39679.01,37232.31,27679.97
1133114.9129,-2856.59,24219.71,11131.72,39691.93,37278.56,27706.86
1133114.9149,-2898.88,24209.93,11224.6,39670.62,37293.82,27703.96
1133114.9169,-2953.96,24211.17,11329.99,39659.41,37327.39,27712.49
1133114.9189,-2935.36,24230.44,11397.74,39680.77,37369.11,27739.67
1133114.9209,-2920.34,24212.6,11266.85,39673.62,37323.43,27715.11
1133114.9229,-2944.28,24161.39,11123.47,39635.71,37249.86,27660.99
1133114.9249,-2894.12,24141.98,10953.38,39632.99,37203.84,27644.59
1133114.9269,-2878.76,24160.58,10926.63,39648.63,37203.55,27653.6
1133114.9289,-2822.02,24234.3,11105.68,39705.81,37293.06,27719.64
1133114.9309,-2835.32,24239.02,11223.51,39698.8,37326.29,27734.19
1133114.9329,-2901.46,24207.98,11281.97,39656.93,37316.23,27712.78
1133114.9349,-2907.18,24234.25,11413.96,39670.95,37369.4,27743.39
1133114.9369,-2913.81,24187.85,11285.4,39636.57,37316.33,27703.24
1133114.9389,-2920.68,24151.61,11141.16,39606.96,37246.09,27652.65
1133114.9409,-2881.72,24155.72,11017.23,39632.37,37223.53,27652.08
1133114.9429,-2866.13,24150.28,10901.36,39631.66,37187.1,27640.16
1133114.9449,-2872.42,24202.64,11032.87,39667.71,37246.14,27681.54
1133114.9469,-2887.58,24243.31,11199.86,39697.84,37315.04,27725.94
1133114.9489,-2867.6,24272.25,11300.37,39714.96,37354.76,27753.07
1133114.9509,-2892.83,24286.03,11440.76,39709.76,37392.86,27768.42
1133114.9529,-2920.96,24225.76,11356.98,39659.08,37337.21,27722.89
1133114.9549,-2896.79,24182.13,11210.16,39635.0,37275.75,27677.35
1133114.9569,-2886.49,24151.95,11068.54,39622.93,37221.34,27641.35
1133114.9589,-2887.82,24124.43,10905.93,39611.73,37166.12,27616.98
1133114.9609,-2868.22,24181.85,10975.51,39657.31,37215.19,27666.24
1133114.9629,-2878.52,24215.65,11136.91,39670.42,37269.55,27699.9
1133114.9649,-2901.03,24209.65,11203.96,39651.02,37275.99,27691.75
1133114.9669,-2954.82,24219.04,11340.95,39653.26,37326.01,27717.12
1133114.9689,-2967.26,24209.88,11369.9,39642.67,37335.78,27712.87
1133114.9709,-2922.77,24190.43,11257.98,39645.15,37301.21,27694.85
1133114.9729,-2856.59,24204.07,11160.38,39675.15,37286.81,27698.81
